Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
54,Entry short,2025-12-09 10:05,sl1|setup=orb_retest|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.808703|rs_vs_spy=-0.254488|gap_atr=0.036405|ext_atr=0.200098|risk_atr=0.088321,277.88,108,30011.04,-4.32,-0.01,0,58.32,0.19,-12.96,-0.04,-1046.46,-4.19,3
55,Exit short,2025-12-11 10:00,sl1|exit_reason=trail|mfe_r=4.710585,274.64,62,17208.1,180.42,1.05,0,231.26,1.34,-9.3,-0.05,-866.04,-3.46,5
55,Entry short,2025-12-11 09:35,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.869044|rs_vs_spy=-0.590816|gap_atr=0.086995|ext_atr=0.154532|risk_atr=0.161273,277.55,62,17208.1,180.42,1.05,0,231.26,1.34,-9.3,-0.05,-866.04,-3.46,5
56,Exit long,2025-12-12 10:00,sl1|exit_reason=stop|mfe_r=0.32483,278.65,124,34608.4,-55.8,-0.16,0,13.64,0.04,-55.8,-0.16,-921.84,-3.69,2
56,Entry long,2025-12-12 09:50,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.772152|rs_vs_spy=0.427019|gap_atr=-0.017991|ext_atr=0.101734|risk_atr=0.08,279.1,124,34608.4,-55.8,-0.16,0,13.64,0.04,-55.8,-0.16,-921.84,-3.69,2
57,Exit short,2025-12-15 11:20,sl1|exit_reason=trail|mfe_r=1.867774,275.28,31,8575.22,41.54,0.48,0,92.07,1.07,-11.47,-0.13,-880.3,-3.52,21
57,Entry short,2025-12-15 09:35,sl1|setup=orb_break|side=short|grade=B|size=half|score=3|window=open|tier=neutral|rvol=1.00052|rs_vs_spy=-0.940819|gap_atr=0.373699|ext_atr=0.304948|risk_atr=0.33235,276.62,31,8575.22,41.54,0.48,0,92.07,1.07,-11.47,-0.13,-880.3,-3.52,21
58,Exit short,2025-12-15 15:50,sl1|exit_reason=stop|mfe_r=0.584673,274.3,55,15034.25,-52.25,-0.35,0,28.05,0.19,-52.25,-0.35,-932.55,-3.73,19
58,Entry short,2025-12-15 14:15,sl1|setup=lod_break|side=short|grade=B|size=half|score=3|window=power|tier=neutral|rvol=1.092417|rs_vs_spy=-1.733263|gap_atr=0.373699|ext_atr=0.310624|risk_atr=0.188197,273.35,55,15034.25,-52.25,-0.35,0,28.05,0.19,-52.25,-0.35,-932.55,-3.73,19
59,Exit short,2025-12-16 09:45,sl1|exit_reason=be|mfe_r=1.372922,272.49,116,31604.2,-4.64,-0.01,0,66.12,0.21,-6.96,-0.02,-937.19,-3.75,2
59,Entry short,2025-12-16 09:35,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.722129|rs_vs_spy=-0.228762|gap_atr=-0.232241|ext_atr=0.048142|risk_atr=0.086037,272.45,116,31604.2,-4.64,-0.01,0,66.12,0.21,-6.96,-0.02,-937.19,-3.75,2
60,Exit short,2025-12-16 10:05,sl1|exit_reason=stop|mfe_r=0,273.24,125,34100,-55,-0.16,0,17.5,0.05,-55,-0.16,-992.19,-3.97,1
60,Entry short,2025-12-16 10:00,sl1|setup=pdl_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.754682|rs_vs_spy=-0.153555|gap_atr=-0.232241|ext_atr=0.020725|risk_atr=0.08,272.8,125,34100,-55,-0.16,0,17.5,0.05,-55,-0.16,-992.19,-3.97,1
61,Exit long,2025-12-16 15:30,sl1|exit_reason=time|mfe_r=0.325855,274.91,40,10986,10.4,0.09,0,15.2,0.14,-13.2,-0.12,-981.79,-3.93,6
61,Entry long,2025-12-16 15:00,sl1|setup=hod_break|side=long|grade=B|size=half|score=4|window=power|tier=neutral|rvol=0.860268|rs_vs_spy=0.678785|gap_atr=-0.232241|ext_atr=0.290373|risk_atr=0.245763,274.65,40,10986,10.4,0.09,0,15.2,0.14,-13.2,-0.12,-981.79,-3.93,6
62,Exit short,2025-12-18 10:20,sl1|exit_reason=stop|mfe_r=0.574279,270.06,51,13671.06,-102,-0.75,0,56.1,0.41,-102,-0.75,-1083.79,-4.34,9
62,Entry short,2025-12-18 09:35,sl1|setup=orb_break|side=short|grade=A|size=full|score=4|window=open|tier=neutral|rvol=2.28596|rs_vs_spy=-1.890219|gap_atr=0.344568|ext_atr=0.340273|risk_atr=0.4,268.06,51,13671.06,-102,-0.75,0,56.1,0.41,-102,-0.75,-1083.79,-4.34,9
63,Exit short,2025-12-18 12:30,sl1|exit_reason=stop|mfe_r=0.239143,270.54,108,29164.32,-54,-0.19,0,9.72,0.03,-54,-0.19,-1137.79,-4.55,2
63,Entry short,2025-12-18 12:20,sl1|setup=vwap_loss|side=short|grade=A|size=half|score=4|window=midday|tier=neutral|rvol=1.823186|rs_vs_spy=-0.912433|gap_atr=0.344568|ext_atr=0.044341|risk_atr=0.094341,270.04,108,29164.32,-54,-0.19,0,9.72,0.03,-54,-0.19,-1137.79,-4.55,2
64,Exit long,2025-12-19 15:15,sl1|exit_reason=stop|mfe_r=0.72434,271.03,124,33663.52,-55.8,-0.17,0,33.48,0.10,-55.8,-0.17,-1193.59,-4.77,11
64,Entry long,2025-12-19 14:20,sl1|setup=vwap_reclaim|side=long|grade=B|size=half|score=4|window=power|tier=neutral|rvol=1.541771|rs_vs_spy=-0.903544|gap_atr=0.02198|ext_atr=0.013323|risk_atr=0.08,271.48,124,33663.52,-55.8,-0.17,0,33.48,0.10,-55.8,-0.17,-1193.59,-4.77,11
